run,gpus,batch,seq,layout,arm,stage,all_gather_calls,expected_all_gather_calls,pre_attention_peak_allocated_increment_mib,pre_attention_retained_increment_mib,gpu_ms_mean,gpu_ms_median,gpu_ms_sample_std,gpu_ms_min,gpu_ms_max,wall_ms_mean,wall_ms_median,wall_ms_sample_std,wall_ms_min,wall_ms_max
9707225,4,1,4096,contiguous,layout_only,graph_pre_plus_attention,2,2,64.0,64.0,0.7888944096035427,0.7887632052103679,0.000772043307707565,0.7881760279337565,0.7903392155965169,0.7897555168407658,0.78962846697929,0.0007674358306387844,0.789031731740882,0.7911971343370775
9707225,4,1,4096,contiguous,packing_only,eager_pre_attention,1,1,80.0,64.0,0.3549038198259142,0.3539935906728109,0.003269094076070042,0.35154345830281575,0.3596960067749023,0.35600739453608793,0.3551133345657339,0.003253870857730635,0.35256950262313086,0.3606831654906273
9707225,4,1,4096,contiguous,packing_only,eager_pre_plus_attention,1,1,80.0,64.0,0.7793009757995606,0.7792917251586915,0.0008039490569151166,0.7783349355061849,0.7805557250976562,0.7803609394209666,0.7803184678778052,0.0007541128223476026,0.7795035334614416,0.7815544338275989
9707225,4,1,4096,contiguous,packing_only,graph_pre_plus_attention,1,1,80.0,64.0,0.7781139585706922,0.7782037417093912,0.0015482568399691249,0.7760181427001953,0.7801685333251953,0.7790525709020181,0.7790807828617593,0.001516842298856694,0.7770228975762924,0.7811564990940193
9707225,4,1,4096,contiguous,head,eager_pre_attention,1,1,80.0,64.0,0.37847858005099827,0.3661450703938802,0.0326785863365176,0.35051307678222654,0.4195818583170573,0.37954706026034224,0.3672806332663943,0.03268761510032315,0.35151906389122206,0.42057106814657647
9707225,4,1,4096,contiguous,head,eager_pre_plus_attention,1,1,80.0,64.0,0.7790705786810981,0.778875192006429,0.0008824978397530577,0.7779093424479167,0.7802538553873698,0.7801233221673304,0.7798829833821704,0.0008510502307633791,0.7790569332428277,0.7813044008798897
9707225,4,1,4096,contiguous,head,graph_pre_plus_attention,1,1,80.0,64.0,0.777328544192844,0.7774192174275716,0.0009436327614725925,0.7758133570353191,0.7785418828328451,0.7782274391502142,0.7782791003895302,0.0009386612827738624,0.7766903688510259,0.7794179332753023
9707225,4,1,4096,contiguous,head_contiguous,eager_pre_attention,1,1,128.0,64.0,0.5006307548946805,0.49934345881144204,0.003382080112050996,0.4987722714742025,0.507479476928711,0.5016275332309306,0.5003225174732506,0.0034051384470859063,0.4997686327745517,0.5085254010433952
9707225,4,1,4096,contiguous,head_contiguous,eager_pre_plus_attention,1,1,128.0,64.0,0.9270341237386068,0.9268474896748861,0.0010116500664011541,0.9261258443196615,0.928394635518392,0.9281009765497098,0.9279516816604882,0.0009904782315519542,0.9271549992263317,0.9294169334073862
9707225,4,1,4096,contiguous,head_contiguous,graph_pre_plus_attention,1,1,128.0,64.0,0.9224812507629394,0.922377077738444,0.0006355165454607547,0.9215445200602214,0.9232842763264973,0.9233774339211069,0.923330249497667,0.0006250611200041369,0.9224196003439525,0.9241367030578355
